date,tx_count,value_mn_mxn,fx_rate,avg_ticket_mxn
2019-10-15,3643193.0,907098.26,19.252,248984.41010399396
2019-10-16,2593763.0,867297.68,19.2135,334378.1525143199
2019-10-17,2270621.0,864687.15,19.1602,380815.2703599588
2019-10-18,2913712.0,871205.25,19.1492,299001.8402642403
2019-10-21,3678418.0,916692.28,19.1422,249208.29552269483
2019-10-22,1854085.0,777384.39,19.105,419281.9584862614
2019-10-23,1774005.0,798693.07,19.1258,450220.3037759195
2019-10-24,2063080.0,801424.02,19.0878,388459.9821625918
2019-10-25,2940673.0,868578.86,19.082,295367.37338697637
2019-10-28,3798891.0,872448.28,19.0543,229658.67670327998
2019-10-29,2279295.0,816608.07,19.1167,358272.215750923
2019-10-30,3249839.0,912757.53,19.1643,280862.384259651
2019-10-31,3990811.0,1139323.54,19.1948,285486.7193660637
2019-11-01,3289615.0,908242.96,19.1058,276093.99884180975
2019-11-04,4113936.0,870806.38,19.1525,211672.32061947486
2019-11-05,2254969.0,800416.91,19.2125,354956.9461930519
2019-11-06,1986402.0,799442.85,19.1953,402457.7351412252
2019-11-07,2304998.0,986566.45,19.1327,428011.8464311032
2019-11-08,3152582.0,908205.31,19.1068,288083.0094189461
2019-11-11,3899714.0,521214.81,19.109,133654.62441604692
2019-11-12,1992252.0,941741.22,19.2178,472701.85699399473
2019-11-13,2321256.0,970823.8,19.4543,418232.1122702537
2019-11-14,3224251.0,994924.88,19.4228,308575.5048226704
2019-11-15,4780408.0,1136491.9,19.2063,237739.5193046284
2019-11-19,5984022.0,1153663.38,19.3687,192790.6314515555
2019-11-20,2276536.0,953172.46,19.48,418694.2178819048
2019-11-21,2357918.0,1038061.94,19.4138,440245.1399921456
2019-11-22,3144731.0,986748.86,19.3987,313778.46308634983
2019-11-25,3970919.0,957026.93,19.4468,241008.92765629318
2019-11-26,2223823.0,866575.35,19.5185,389678.2028066083
2019-11-27,2379938.0,980293.17,19.5607,411898.6166866532
2019-11-28,3039878.0,599603.7,19.6113,197245.9750029442
2019-11-29,4924276.0,1260826.82,19.5352,256043.0853185321
2019-12-02,5841429.0,1100015.1,19.5717,188312.67143707472
2019-12-03,2621896.0,923472.71,19.5678,352215.61419674923
2019-12-04,2407610.0,850475.34,19.4707,353244.6451044812
2019-12-05,2760428.0,1051710.13,19.3688,380995.3130456581
2019-12-06,3927083.0,1023642.44,19.3247,260662.2880137751
2019-12-09,4618191.0,894906.98,19.2302,193778.68520379518
2019-12-10,2784110.0,892945.95,19.2362,320729.4072432483
2019-12-11,3261576.0,1090929.93,19.1785,334479.3835863398
2019-12-13,6897164.0,1212644.07,19.0455,175817.7810473986
2019-12-16,6270270.0,1155920.74,18.9702,184349.43630816537
2019-12-17,3081587.0,1035901.67,18.9165,336158.5020964847
2019-12-18,2853000.0,1181196.31,18.9542,414019.0361023484
2019-12-19,3135540.0,1080095.61,18.964,344468.7709294093
2019-12-20,4039840.0,1190174.46,18.9133,294609.3063091608
2019-12-23,5039902.0,1096663.41,18.9385,217596.17746535546
2019-12-24,2152501.0,847241.56,18.9643,393607.9750950174
2019-12-26,2468890.0,886095.73,18.9445,358904.4995929345
2019-12-27,3259021.0,940233.47,18.8452,288501.8138882812
2019-12-30,5250326.0,1148605.69,18.8727,218768.45171137946
2019-12-31,3038380.0,1101128.0,18.8642,362406.2822951705
2020-01-02,2589964.0,1072051.77,18.8817,413925.3557192301
2020-01-03,2748864.0,882368.02,18.8673,320993.6977602384
2020-01-06,4085457.0,953212.53,18.827,233318.4586204187
2020-01-07,1925486.0,897596.18,18.8852,466166.03808077547
2020-01-08,2048070.0,909937.41,18.798,444290.19027669955
2020-01-09,2099822.0,944485.61,18.8453,449793.17770744377
2020-01-10,3113877.0,987450.1,18.7732,317112.750439404
2020-01-13,4159142.0,952222.11,18.8215,228946.76594355277
2020-01-14,2696985.0,876433.07,18.812,324967.7213629293
2020-01-15,3623066.0,977751.87,18.8077,269868.6333619095
2020-01-16,2843685.0,976754.09,18.793,343481.81672723946
2020-01-17,3166826.0,997027.01,18.7388,314834.79357564956
2020-01-20,4209776.0,672358.07,18.6725,159713.50257115817
2020-01-21,1966167.0,995236.83,18.7007,506181.2297734628
2020-01-22,2067761.0,959758.78,18.6883,464153.6328424803
2020-01-23,2069811.0,912037.44,18.8018,440638.0292693391
2020-01-24,2963403.0,900958.32,18.8313,304028.280999918
2020-01-27,4022911.0,951916.37,18.9407,236623.77069738804
2020-01-28,2107648.0,818107.31,18.8022,388161.2631710798
2020-01-29,2241185.0,899163.7,18.7067,401200.1240415227
2020-01-30,3384668.0,955454.73,18.7853,282289.05464287783
2020-01-31,4819104.0,1163825.26,18.9082,241502.4162167905
2020-02-04,6289516.0,1039306.51,18.6797,165244.27475818488
2020-02-05,2675573.0,899890.2,18.6245,336335.506450394
2020-02-06,2326172.0,873476.01,18.6645,375499.3224920599
2020-02-07,3201268.0,916150.28,18.7763,286183.5622634531
2020-02-10,4467937.0,907032.7,18.7653,203009.28594114017
2020-02-11,2141114.0,821386.74,18.674,383625.87886492733
2020-02-12,2080043.0,801267.14,18.6308,385216.62292558374
2020-02-13,2846913.0,947484.81,18.6458,332811.29771088896
2020-02-14,4836476.0,964746.73,18.5712,199473.0729564253
2020-02-17,5708148.0,557560.82,18.5715,97678.05950371294
2020-02-18,2306014.0,926035.78,18.5952,401574.2228798264
2020-02-19,2270192.0,830222.63,18.591,365705.9094561165
2020-02-20,2342428.0,959232.17,18.7992,409503.3742766053
2020-02-21,3126714.0,874526.22,18.9138,279694.98329556204
2020-02-24,4227234.0,870073.01,19.1197,205825.60842385353
2020-02-25,2199262.0,811049.1,19.0878,368782.3915477101
2020-02-26,2202726.0,773064.69,19.1585,350958.1718289065
2020-02-27,3010699.0,1069661.11,19.3973,355286.63277199084
2020-02-28,5361529.0,1281782.64,19.776,239070.35474395458
2020-03-02,6103317.0,1135149.92,19.6985,185989.01548125388
2020-03-03,2508204.0,912047.18,19.2837,363625.598236826
2020-03-04,2475024.0,1017054.59,19.5335,410927.16272650287
2020-03-05,2560238.0,1053058.68,19.8095,411312.8076374149
2020-03-06,3364923.0,1066830.19,20.1623,317044.45837245014
2020-03-09,4137935.0,1023383.43,21.1117,247317.42523746748
2020-03-10,2348855.0,1144534.64,21.0267,487273.43322597607
2020-03-11,2220343.0,1026347.31,21.213,462247.1888352385
2020-03-12,2738678.0,1127086.63,22.1518,411544.0478946411
2020-03-13,5130658.0,1241368.24,21.9288,241951.07917931775
2020-03-17,7168561.0,1321151.93,23.0573,184298.0662367245
2020-03-18,2400723.0,1324071.03,23.9008,551530.1140531414
2020-03-19,2414997.0,1144043.68,24.0868,473724.6795751713
2020-03-20,3257483.0,1050766.86,24.1113,322570.1745795757
2020-03-23,4196863.0,1064167.85,25.0782,253562.68479576297
2020-03-24,1960711.0,1086647.43,25.1185,554210.9112459715
2020-03-25,2028755.0,972565.4,24.2948,479390.26644419855
2020-03-26,2305926.0,1062241.43,23.097,460657.2066926692
2020-03-27,3495266.0,1112999.4,23.5122,318430.5286064065
2020-03-30,5518059.0,1211025.74,24.2853,219465.891901482
2020-03-31,3797405.0,1334875.76,23.4847,351523.1480445199
2020-04-01,3000976.0,1007743.71,24.4918,335805.32133545884
2020-04-02,2619119.0,999646.56,24.1087,381672.8296805147
2020-04-03,3334084.0,942206.61,24.6938,282598.3418534146
2020-04-06,4445262.0,944408.19,24.6895,212452.76206441826
2020-04-07,2149351.0,880495.55,24.0388,409656.4730469802
2020-04-08,2994836.0,1057583.37,24.0925,353135.654172716
2020-04-13,6590216.0,1069929.89,23.7427,162351.2628417642
2020-04-14,2938759.0,924940.64,23.5645,314738.5137740114
2020-04-15,3916662.0,946680.01,24.1155,241705.82245800123
2020-04-16,2991609.0,940246.86,24.2098,314294.7022822836
2020-04-17,3263164.0,936350.29,23.9012,286945.5197470921
2020-04-20,4552059.0,1146438.31,24.0077,251850.49446854708
2020-04-21,2029082.0,902112.76,24.4248,444591.57392357726
2020-04-22,1927530.0,933876.72,24.5883,484494.0000933838
2020-04-23,2174714.0,1056886.83,24.623,485988.88405555865
2020-04-24,2989563.0,944231.25,24.8583,315842.56628811633
2020-04-27,4334248.0,1028538.03,24.8492,237304.84042445195
2020-04-28,2316226.0,856481.0,24.3882,369774.3657138811
2020-04-29,3353901.0,996951.32,24.0002,297251.2665102518
2020-04-30,5212643.0,1234524.01,23.9283,236832.6413299357
2020-05-04,8052991.0,1058865.11,24.3812,131487.18407856164
2020-05-05,2601455.0,827404.97,23.8343,318054.69247017533
2020-05-06,2335091.0,771609.59,24.2942,330440.90787039994
2020-05-07,2537952.0,865640.65,24.0563,341078.41677068756
2020-05-08,3465433.0,852398.05,23.6805,245971.58565754988
2020-05-11,5057518.0,921331.78,23.8693,182170.73671314665
2020-05-12,2159388.0,811028.03,24.0487,375582.35481534584
2020-05-13,2601219.0,830431.5,24.2113,319247.05301629734
2020-05-14,3408932.0,948647.71,24.2708,278282.96663001785
2020-05-15,5105824.0,959532.47,23.958,187929.01400439968
2020-05-18,6055000.0,930431.17,23.6032,153663.28158546655
2020-05-19,2343967.0,800611.83,23.6023,341562.75664290495
2020-05-20,2280733.0,882523.25,23.2962,386947.2007464267
2020-05-21,2448659.0,822539.43,22.96,335914.2412234615
2020-05-22,3198989.0,791223.59,22.7928,247335.5144390931
2020-05-25,5086769.0,495139.27,22.563,97338.65839003108
2020-05-26,2329168.0,820378.38,22.2932,352219.4964038661
2020-05-27,2500841.0,838064.31,22.3633,335112.9919894947
2020-05-28,3195744.0,910515.75,22.204,284915.10896993004
2020-05-29,5356026.0,1098670.36,22.1778,205127.89893103583
2020-06-01,7216566.0,898214.46,22.0168,124465.63365456645
2020-06-02,2720084.0,726311.59,21.6827,267018.0737065473
2020-06-03,2481738.0,688115.59,21.6043,277271.6499485441
2020-06-04,2673553.0,835475.8,21.8388,312496.44200058875
2020-06-05,3550262.0,823490.67,21.5837,231952.0840997087
2020-06-08,5244301.0,763273.7,21.6552,145543.45755516322
2020-06-09,2337225.0,780030.32,21.7252,333742.07446865406
2020-06-10,2502211.0,717137.24,21.923,286601.4256991117
2020-06-11,2863622.0,1044547.01,22.4252,364764.2775478049
2020-06-12,4212478.0,1055600.48,22.3347,250588.95975243076
2020-06-15,7702241.0,1050851.62,22.5435,136434.52860018273
2020-06-16,3289729.0,845053.13,22.2168,256876.21381578848
2020-06-17,2744435.0,1044726.83,22.2783,380671.0051431351
2020-06-18,2763241.0,935737.71,22.6088,338637.74820943957
2020-06-19,3552439.0,858650.86,22.63,241707.41848065512
2020-06-22,5419980.0,924373.24,22.4413,170549.19759851514
2020-06-23,2268390.0,792670.38,22.413,349441.8420112943
2020-06-24,2476042.0,802048.81,22.6662,323923.75008178374
2020-06-25,2735375.0,953094.47,22.7963,348432.83644838457
2020-06-26,3753277.0,994531.83,22.9715,264976.9334903872
2020-06-29,6664531.0,1045137.86,23.1325,156820.9165806266
2020-06-30,4973332.0,1143379.08,23.0893,229902.02142145345
2020-07-01,3744687.0,961766.3,22.8078,256834.8970154248
2020-07-02,3265409.0,940364.95,22.5225,287977.69284031494
2020-07-03,3950824.0,911503.71,22.4147,230712.30457241324
2020-07-06,6116967.0,953373.56,22.2808,155857.234475844
2020-07-07,2656789.0,830004.71,22.6213,312408.9681190339
2020-07-08,2664581.0,837743.96,22.8225,314399.8850100635
2020-07-09,2754166.0,862842.52,22.6945,313286.3160753564
2020-07-10,3777904.0,839859.19,22.5342,222308.2402305617
2020-07-13,5908616.0,926326.94,22.4633,156775.6205514117
2020-07-14,3515397.0,848256.62,22.6173,241297.5319714957
2020-07-15,4647005.0,899809.66,22.3647,193632.1695371535
2020-07-16,3775275.0,896618.67,22.3032,237497.57832210898
2020-07-17,4055749.0,940834.02,22.4897,231975.40577585052
2020-07-20,6166914.0,1009494.88,22.6278,163695.30692336557
2020-07-21,2684422.0,765882.3,22.3597,285306.2223450709
2020-07-22,2706637.0,864268.32,22.251,319314.45554021467
2020-07-23,2760587.0,837103.71,22.3627,303233.9535033672
2020-07-24,3711791.0,820983.66,22.3842,221182.62046543031
2020-07-27,5746182.0,856960.64,22.0275,149135.6591211347
2020-07-28,2768493.0,702060.04,21.9615,253589.24151153714
2020-07-29,2899198.0,853963.16,21.9907,294551.51390143065
2020-07-30,4123507.0,932891.54,22.1727,226237.4090792134
2020-07-31,5718449.0,1155553.36,22.2012,202074.6114899337
2020-08-03,7700844.0,898850.36,22.614,116721.01915062817
2020-08-04,3016663.0,794116.91,22.7845,263243.49455010385
2020-08-05,3077889.0,760191.65,22.4068,246984.75156186594
2020-08-06,3058195.0,843250.67,22.3652,275734.7618448137
2020-08-07,3926827.0,771057.73,22.4892,196356.42975868302
2020-08-10,6223107.0,755347.94,22.485,121377.94513255196
2020-08-11,2772573.0,700875.07,22.349,252788.6804062508
2020-08-12,2724043.0,755595.2,22.3457,277380.0560416998
2020-08-13,3423190.0,824861.99,22.2628,240962.958526988
2020-08-14,5817832.0,923381.42,22.0313,158715.72434542628
2020-08-17,8205677.0,1011742.31,22.057,123297.84733179236
2020-08-18,3117751.0,786902.75,22.1535,252394.35413540082
2020-08-19,2992097.0,761249.44,22.0527,254420.040526761
2020-08-20,3035570.0,846310.44,22.176,278797.86662801384
2020-08-21,3938851.0,821609.5,22.0362,208591.16021398117
2020-08-24,6147970.0,878161.81,21.984,142837.68626066815
2020-08-25,2848071.0,746094.27,21.9723,261964.7719456432
2020-08-26,2769678.0,778334.95,21.9202,281020.01387886965
2020-08-27,3185868.0,835289.3,22.1168,262185.78421955963
2020-08-28,5227371.0,962147.36,21.8602,184059.5128985488
2020-08-31,9237507.0,1083062.6,21.888,117246.20073359621
2020-09-01,3990077.0,906774.01,21.7445,227257.27097497115
2020-09-02,3508113.0,781119.9,21.8393,222660.98611988837
2020-09-03,3333324.0,828478.79,21.6383,248544.33292413218
2020-09-04,4273462.0,867943.62,21.6115,203100.8161532734
2020-09-07,6649721.0,506498.0,21.5887,76168.30841474402
2020-09-08,2875456.0,808370.52,21.7138,281127.7654744152
2020-09-09,2783363.0,748751.87,21.5377,269009.7806143144
2020-09-10,3332156.0,885449.7,21.2773,265728.76539993926
2020-09-11,4156790.0,907097.41,21.321,218220.6486255019
2020-09-14,7675382.0,987124.77,21.0728,128609.2040760968
2020-09-15,5317306.0,896617.57,21.0692,168622.52614387812
2020-09-17,5690496.0,1250563.69,20.985,219763.56542557979
2020-09-18,4406919.0,928244.45,20.9697,210633.42666384383
2020-09-21,6759548.0,958846.81,21.505,141850.7287765395
2020-09-22,2877475.0,832525.83,21.5682,289325.1305397962
2020-09-23,2744814.0,846331.43,22.0897,308338.35370994173
2020-09-24,3020995.0,874670.12,22.3678,289530.475886256
2020-09-25,4213122.0,902044.71,22.4402,214103.62909025658
2020-09-28,6800355.0,951739.72,22.4573,139954.4170855786
2020-09-29,4025334.0,919094.13,22.3598,228327.42078048678
2020-09-30,5686574.0,1173888.33,22.1438,206431.55791167053
2020-10-01,4496201.0,973121.64,21.9562,216431.9700120168
2020-10-02,4684406.0,836406.46,21.7025,178551.23146883512
2020-10-05,7537559.0,958156.17,21.396,127117.56816762562
2020-10-06,3172694.0,785905.67,21.4507,247709.25591941737
2020-10-07,2868214.0,815868.67,21.493,284451.8121730108
2020-10-08,3137410.0,935042.58,21.4318,298030.0885124992
2020-10-09,4302570.0,851367.82,21.1822,197874.25190060824
2020-10-12,6659671.0,552343.5,21.2183,82938.55657434129
2020-10-13,3190461.0,921832.81,21.3677,288934.04746210657
2020-10-14,4192828.0,961546.86,21.2998,229331.33913435036
2020-10-15,5541391.0,1019681.07,21.3832,184011.75264477817
2020-10-16,5330015.0,921330.05,21.1765,172856.93379849775
2020-10-19,7486327.0,1063435.98,21.1342,142050.4314064828
2020-10-20,3229743.0,950734.22,21.0902,294368.381632842
2020-10-21,2958320.0,932554.76,21.064,315231.19878850156
2020-10-22,3194178.0,917568.79,21.03,287262.8857878302
2020-10-23,4272420.0,926742.31,20.9205,216912.7356392864
2020-10-26,6915070.0,965969.71,20.9818,139690.51795571123
2020-10-27,2979882.0,889181.58,20.8798,298394.8961737411
2020-10-28,3341150.0,877915.79,21.1648,262758.56815767026
2020-10-29,4257746.0,1008567.24,21.377,236878.20738954368
2020-10-30,6791636.0,1265232.99,21.2508,186292.81516265005
2020-11-03,11913501.0,1280378.92,21.1555,107472.93511789691
2020-11-04,3499816.0,919437.1,21.0345,262710.12533230317
2020-11-05,3676558.0,1063823.23,20.7612,289353.0389021471
2020-11-06,4583085.0,957830.03,20.62,208992.42104390383
2020-11-09,7294106.0,1014125.28,20.36,139033.52652127622
2020-11-10,3471698.0,888073.14,20.4018,255803.68453707668
2020-11-11,3437728.0,547819.22,20.5772,159355.02168874326
2020-11-12,3870262.0,1092428.03,20.5303,282262.03549010376
2020-11-13,6678820.0,1008388.49,20.4833,150983.03143369636
2020-11-17,12314904.0,1259092.43,20.3212,102241.35161751971
2020-11-18,3705642.0,987852.84,20.2388,266580.75442797766
2020-11-19,3683329.0,921712.21,20.1858,250238.9034484837
2020-11-20,4808237.0,857347.17,20.1172,178308.00977572444
2020-11-23,7433476.0,960850.49,20.1012,129259.91689486857
2020-11-24,3267950.0,1061004.11,20.0577,324669.6277482826
2020-11-25,3493449.0,1158610.74,20.0465,331652.3985322242
2020-11-26,3774182.0,632607.51,20.0467,167614.46851264723
2020-11-27,5749085.0,1136947.93,20.0777,197761.54466319422
2020-11-30,10972679.0,1275597.91,20.1398,116252.18508624921
2020-12-01,5037542.0,940183.78,20.0508,186635.4225930027
2020-12-02,4028799.0,925558.54,20.0497,229735.59614167895
2020-12-03,4092406.0,1029650.89,19.9083,251600.37640449163
2020-12-04,5478586.0,943569.71,19.7838,172228.69368117978
2020-12-07,8630554.0,1050768.84,19.8213,121749.87144510075
2020-12-08,3850449.0,858932.14,19.7537,223073.2415881888
2020-12-09,3909351.0,835980.54,19.8368,213841.259073437
2020-12-10,4415248.0,1010582.65,19.9572,228884.68552615843
2020-12-11,6108754.0,1063450.08,20.1075,174086.2506494778
2020-12-14,9944654.0,1200073.21,20.1778,120675.21001736209
2020-12-15,6515694.0,1047999.98,20.1113,160842.41832105682
2020-12-16,5279762.0,1112088.52,19.9513,210632.3201689773
2020-12-17,5021921.0,1156560.36,19.8173,230302.38030427002
2020-12-18,6271046.0,986635.98,19.9487,157331.96343959204
2020-12-21,9829835.0,1039768.71,20.0905,105776.82229661026
2020-12-22,4290477.0,928559.91,20.0562,216423.46760045562
2020-12-23,4979153.0,921894.34,20.1175,185150.83589518137
2020-12-24,4186452.0,785063.37,19.8517,187524.75126909374
2020-12-28,8061088.0,948612.33,20.0477,117677.95240543212
2020-12-29,4161904.0,847320.24,19.9487,203589.568620516
2020-12-30,5511022.0,939935.4,19.9352,170555.55212808077
2020-12-31,5456056.0,1058850.28,19.9087,194068.80721165618
2021-01-04,9586105.0,1052017.24,19.8457,109743.97213466784
2021-01-05,4028584.0,833703.93,19.9437,206947.13825006504
2021-01-06,3750947.0,847976.16,19.725,226069.88581816806
2021-01-07,3502729.0,941057.99,19.91,268664.2300903096
2021-01-08,4640433.0,892238.43,19.9705,192274.8221987043
2021-01-11,7940581.0,905003.92,20.113,113972.0028043288
2021-01-12,3341257.0,846432.67,19.9373,253327.61592418663
2021-01-13,3489543.0,841978.94,19.7935,241286.3059718708
2021-01-14,4567972.0,891798.78,19.7793,195228.60035043999
2021-01-15,6946723.0,894564.97,19.7875,128775.10302339679
2021-01-18,9935431.0,704903.8,19.757,70948.4872875671
2021-01-19,3702876.0,922842.99,19.6788,249223.3037239162
2021-01-20,3621075.0,850978.62,19.5793,235007.17880739836
2021-01-21,3643226.0,869164.38,19.7393,238569.98714875223
2021-01-22,4641845.0,892486.46,19.9833,192269.7677324426
2021-01-25,8057276.0,914457.8,20.1598,113494.65998185988
2021-01-26,3537258.0,756591.69,20.0152,213892.14187938793
2021-01-27,3489285.0,851279.91,20.2168,243969.72732235974
2021-01-28,4415895.0,1140980.18,20.2697,258380.2785165861
2021-01-29,7480137.0,1274698.45,20.2248,170411.11011736817
2021-02-02,14068096.0,1081643.22,20.1722,76886.2552544424
2021-02-03,4291776.0,891897.1,20.1953,207815.3892467827
2021-02-04,4171331.0,910888.35,20.4435,218368.75328282508
2021-02-05,5304743.0,891738.94,20.1388,168102.19458322486
2021-02-08,8669122.0,871486.95,20.1227,100527.70626598633
2021-02-09,3722063.0,837926.19,20.0913,225124.12874258173
2021-02-10,3701653.0,794297.12,20.0588,214579.03266459607
2021-02-11,4003502.0,978207.2,19.9535,244337.88218414778
2021-02-12,6055040.0,988798.88,19.9622,163301.79156537363
2021-02-15,11545860.0,751471.27,19.9518,65085.77706641168
2021-02-16,4839423.0,837224.17,20.2023,173000.8246850916
2021-02-17,4181073.0,900231.02,20.2257,215311.002701938
2021-02-18,4036581.0,965586.07,20.4165,239208.89237698933
2021-02-19,5047666.0,955327.88,20.4222,189261.3100787572
2021-02-22,9054824.0,917079.63,20.6783,101280.7791736206
2021-02-23,3740897.0,825650.09,20.5833,220709.12136848463
2021-02-24,3736474.0,873806.0,20.4752,233858.4451544424
2021-02-25,4743359.0,1032684.85,20.8523,217711.72074472962
2021-02-26,7806246.0,1316777.72,20.939,168682.58058995323
2021-03-01,12459181.0,1040563.05,20.6123,83517.77295794964
2021-03-02,4588032.0,910649.89,20.6903,198483.77038346726
2021-03-03,4279028.0,809717.3,20.8957,189229.2595421203
2021-03-04,4267550.0,907350.88,20.8498,212616.34427247485
2021-03-05,5442124.0,930506.04,21.2635,170982.14594154782
2021-03-08,8898710.0,925910.02,21.4177,104049.91510005383
2021-03-09,3745627.0,787548.0,21.2575,210257.9888493969
2021-03-10,3932475.0,907602.44,20.9853,230796.7475953439
2021-03-11,4325465.0,1034411.05,20.7133,239144.47348435372
2021-03-12,1804340.0,106950.95,20.7637,59274.27757517985
2021-03-16,14523058.0,1224350.81,20.5753,84303.92621168352
2021-03-17,4625150.0,1173107.68,20.6828,253636.67772937095
2021-03-18,4306823.0,1023659.1,20.4415,237683.1135154614
2021-03-19,5309005.0,915956.03,20.4823,172528.75633004677
2021-03-22,9040320.0,1071399.48,20.5788,118513.44642667516
2021-03-23,3747707.0,961228.84,20.6408,256484.5224026318
2021-03-24,3709443.0,910284.3,20.7882,245396.49214181214
2021-03-25,4361236.0,1019335.23,20.7662,233726.2257763625
2021-03-26,5711951.0,938544.34,20.5677,164312.39343614818
2021-03-29,9746387.0,1127059.16,20.6047,115638.66281936064
2021-03-30,5035389.0,832978.33,20.6025,165424.822193479
2021-03-31,8178033.0,1436634.4,20.44,175669.91964938267
2021-04-05,15485186.0,1258045.35,20.2483,81241.8623838293
2021-04-06,4455428.0,1017980.04,20.1612,228480.8642402032
2021-04-07,3916674.0,881074.23,20.1765,224954.7013614102
2021-04-08,4144176.0,943779.78,20.089,227736.41370443726
2021-04-09,5504546.0,892850.99,20.163,162202.47591717826
2021-04-12,9290007.0,931098.63,20.095,100225.82652521145
2021-04-13,4316331.0,943896.09,20.0735,218680.19157937609
2021-04-14,5244884.0,878707.52,20.0583,167536.12091325567
2021-04-15,6881943.0,958022.59,19.927,139208.15531311434
2021-04-16,6744360.0,927533.75,19.9158,137527.31912294123
2021-04-19,10320153.0,995745.94,19.8145,96485.57923511406
2021-04-20,4238738.0,870244.34,19.8877,205307.41461255684
2021-04-21,3896180.0,867706.72,19.874,222707.04125579415
2021-04-22,4192267.0,926407.31,19.8865,220980.03538419667
2021-04-23,5194576.0,933341.93,19.8695,179676.24884109886
2021-04-26,9500260.0,991692.33,19.8362,104385.80944100478
2021-04-27,4047700.0,874480.11,19.9785,216043.70630234454
2021-04-28,4454833.0,905449.96,19.9712,203251.156665132
2021-04-29,5764256.0,980785.69,20.0978,170149.57177474422
2021-04-30,8267151.0,1216692.93,20.1822,147171.97375492475
2021-05-03,12564699.0,977954.63,20.1902,77833.51037696963
2021-05-04,4811094.0,849389.46,20.2235,176548.09072531114
2021-05-05,4387257.0,732907.01,20.2077,167053.5849620845
2021-05-06,4581496.0,853969.44,20.1838,186395.32589355094
2021-05-07,5967683.0,886588.28,19.9223,148564.90869236854
2021-05-10,10305313.0,857271.86,19.886,83187.36752585777
2021-05-11,4145610.0,903697.09,19.8848,217988.93045896743
2021-05-12,4378620.0,840915.12,20.094,192050.2624114447
2021-05-13,5076159.0,889040.7,20.0495,175140.43590833148
2021-05-14,8265735.0,975629.25,19.8487,118032.96984478695
2021-05-17,13021832.0,1075604.74,19.8028,82600.10880189516
2021-05-18,4645147.0,869823.3,19.8313,187254.2031500833
2021-05-19,2827264.0,457528.64,19.8143,161827.34969214053
2021-05-20,4564579.0,931090.07,19.881,203981.58734901948
2021-05-21,5639570.0,897453.64,19.951,159135.1184576129
2021-05-24,9797548.0,876687.83,19.872,89480.3301805717
2021-05-25,4532112.0,814234.94,19.8903,179659.05079133084
2021-05-26,4465469.0,820355.07,19.8783,183710.8420190578
2021-05-27,4718582.0,974296.46,19.9487,206480.77324925156
2021-05-28,7409077.0,1095082.54,19.9442,147802.82888138428
2021-05-31,13829983.0,882739.46,19.9213,63827.9497523605
2021-06-01,6068206.0,969124.76,19.8927,159705.3165301244
2021-06-02,4875930.0,837430.49,19.9277,171747.84912826886
2021-06-03,4785659.0,911689.94,20.0605,190504.57627674684
2021-06-04,5970053.0,933774.25,19.9328,156409.70859052674
2021-06-07,10226768.0,909868.48,19.797,88969.30877868745
2021-06-08,4375907.0,855086.59,19.7728,195407.85258918893
2021-06-09,4280721.0,843415.44,19.6897,197026.49156532277
2021-06-10,4628748.0,984906.54,19.7002,212780.3328243404
2021-06-11,5810807.0,1050997.05,19.8823,180869.37838410397
2021-06-14,11507906.0,1073440.93,19.9065,93278.56258123762
2021-06-15,7104966.0,1000143.93,20.1235,140766.88473949066
2021-06-16,5648328.0,992566.7,20.0588,175727.5250304161
2021-06-17,5042141.0,1092415.42,20.4292,216657.05500897334
2021-06-18,6208540.0,979825.93,20.7002,157819.0572984953
2021-06-21,10518472.0,1062117.76,20.6,100976.43079717283
2021-06-22,4375780.0,884262.31,20.5712,202081.07126043813
2021-06-23,4219520.0,924629.33,20.2505,219131.40120203246
2021-06-24,4371821.0,994044.57,20.0483,227375.4048942077
2021-06-25,5819406.0,966691.55,19.793,166115.15848868425
2021-06-28,10513065.0,1017604.62,19.8027,96794.28596703245
2021-06-29,5869224.0,989758.84,19.8157,168635.3834851081
2021-06-30,7609879.0,1268099.82,19.9062,166638.6311792868
2021-07-01,6447312.0,957835.3,20.0368,148563.50987822522
2021-07-02,6717437.0,933665.93,19.8817,138991.39359252644
2021-07-05,11488793.0,657520.66,19.8532,57231.48288945584
2021-07-06,4694532.0,979074.29,19.9658,208556.31402661648
2021-07-07,4610619.0,845390.43,19.9915,183357.25203058418
2021-07-08,4588249.0,842887.12,20.007,183705.61841783216
2021-07-09,5978269.0,881916.52,19.88,147520.3808995547
2021-07-12,10510231.0,998450.17,19.8577,94997.92820918969
2021-07-13,4823827.0,862799.43,19.9988,178862.01764698443
2021-07-14,5494714.0,847687.92,19.8992,154273.3470750252
2021-07-15,7534682.0,952755.86,19.9412,126449.37901825187
2021-07-16,7417739.0,905479.38,19.8537,122069.45809228391
2021-07-19,11598228.0,1008758.56,20.0,86975.23104391464
2021-07-20,4667444.0,937422.42,20.1348,200842.77818866173
2021-07-21,4484220.0,824006.89,20.1907,183757.0168278987
2021-07-22,4523093.0,846838.14,20.1812,187225.45390952608
2021-07-23,5789448.0,821019.37,20.0238,141813.06577069178
2021-07-26,10379878.0,896782.85,20.0245,86396.28038017402
2021-07-27,4440513.0,817446.72,19.977,184088.35195392964
2021-07-28,4550494.0,857374.1,19.9535,188413.41181858498
